user,catg,delta_times
139,21890,1.0
139,21738,1.0
139,21779,1.0
139,21784,1.0
139,21733,1.0
139,21705,1.0
140,21899,1.0
140,21666,1.0
141,21753,15.0
141,21819,1.0
141,21891,2.0
141,21934,2.0
141,21758,1.0
141,21783,1.0
141,21720,1.0
141,21771,1.0
141,21871,2.0
141,21862,2.0
141,21922,1.0
141,21628,1.0
141,21899,1.0
141,21772,4.0
141,21833,1.0
141,21944,1.0
142,21835,10.0
142,21899,2.0
142,21772,2.0
142,21666,2.0
142,21630,3.0
142,21670,1.0
142,21752,1.0
142,21731,1.0
142,21698,1.0
142,21886,2.0
142,21783,1.0
142,21798,1.0
143,21886,4.0
143,21635,3.0
143,21688,3.0
143,21914,1.0
143,21753,6.0
144,21724,1.0
144,21763,1.0
144,21635,2.0
144,21609,1.0
144,21840,2.0
144,21879,1.0
144,21787,1.0
144,21642,1.0
144,21779,2.0
144,21820,4.0
144,21892,1.0
144,21857,3.0
144,21899,3.0
144,21826,2.0
144,21688,2.0
144,21871,1.0
145,21834,1.0
145,21727,3.0
145,21763,1.0
145,21886,3.0
145,21645,1.0
145,21798,2.0
145,21733,1.0
145,21635,4.0
145,21739,1.0
145,21688,1.0
145,21630,1.0
145,21757,1.0
145,21752,1.0
145,21609,1.0
146,21688,3.0
146,21898,11.0
146,21635,2.0
146,21659,1.0
146,21695,15.0
146,21857,3.0
146,21835,1.0
146,21944,5.0
146,21637,2.0
146,21922,1.0
146,21666,4.0
146,21875,1.0
146,21910,2.0
146,21690,1.0
146,21727,1.0
146,21933,7.0
146,21678,2.0
146,21733,1.0
146,21609,3.0
146,21918,10.0
146,21886,20.0
146,21936,1.0
146,21757,1.0
146,21896,2.0
146,21771,1.0
146,21748,1.0
147,21941,1.0
147,21635,1.0
148,21886,1.0
148,21666,2.0
148,21834,4.0
148,21898,5.0
148,21630,1.0
148,21635,1.0
148,21798,1.0
149,21779,1.0
149,21753,1.0
149,21834,1.0
149,21928,1.0
149,21905,3.0
149,21815,3.0
149,21739,2.0
149,21718,1.0
149,21857,3.0
149,21944,2.0
149,21782,1.0
149,21898,1.0
149,21668,1.0
149,21886,2.0
150,21635,1.0
150,21862,1.0
150,21705,2.0
150,21630,3.0
150,21913,1.0
150,21778,1.0
150,21848,1.0
150,21886,6.0
150,21944,5.0
150,21769,2.0
150,21638,1.0
150,21644,1.0
151,21635,3.0
151,21757,1.0
151,21753,2.0
151,21944,5.0
151,21666,1.0
151,21763,1.0
152,21856,38.0
152,21806,31.0
152,21688,8.0
152,21815,1.0
152,21820,1.0
152,21886,2.0
152,21817,1.0
152,21666,1.0
152,21635,3.0
152,21741,1.0
152,21607,1.0
152,21879,2.0
152,21934,2.0
152,21638,1.0
152,21642,1.0
153,21666,15.0
153,21913,1.0
153,21686,2.0
153,21838,1.0
153,21748,1.0
153,21763,2.0
153,21695,1.0
153,21638,1.0
153,21739,1.0
153,21886,2.0
153,21727,1.0
153,21944,3.0
153,21630,1.0
153,21738,1.0
153,21857,5.0
153,21779,1.0
153,21898,1.0
153,21928,1.0
154,21857,1.0
154,21944,5.0
154,21637,1.0
154,21879,2.0
154,21714,1.0
154,21739,1.0
154,21772,1.0
154,21896,1.0
155,21923,2.0
155,21820,1.0
155,21739,1.0
155,21753,4.0
155,21815,1.0
155,21666,1.0
155,21605,1.0
155,21879,1.0
155,21723,1.0
156,21944,5.0
156,21666,2.0
156,21720,2.0
156,21931,2.0
156,21835,2.0
156,21798,1.0
156,21779,2.0
156,21739,1.0
156,21879,1.0
156,21891,1.0
156,21783,3.0
156,21733,2.0
156,21782,1.0
157,21809,1.0
157,21609,3.0
157,21944,1.0
157,21697,2.0
157,21914,1.0
157,21635,2.0
157,21783,5.0
157,21678,1.0
157,21728,2.0
157,21739,1.0
157,21886,1.0
158,21879,2.0
158,21739,68.0
158,21934,11.0
158,21815,1.0
158,21820,2.0
158,21773,1.0
158,21753,2.0
158,21635,5.0
158,21865,1.0
158,21914,1.0
158,21688,2.0
158,21898,33.0
158,21740,1.0
158,21886,2.0
158,21764,2.0
158,21817,1.0
158,21833,1.0
158,21733,2.0
158,21630,3.0
158,21730,12.0
158,21884,1.0
158,21823,1.0
158,21645,1.0
158,21840,1.0
158,21862,1.0
158,21763,1.0
158,21918,1.0
158,21737,1.0
158,21787,1.0
158,21892,1.0
158,21619,1.0
158,21667,1.0
158,21757,1.0
158,21857,8.0
158,21774,1.0
158,21758,1.0
158,21748,2.0
158,21909,1.0
158,21741,1.0
158,21802,2.0
158,21784,1.0
159,21813,1.0
159,21879,1.0
159,21944,2.0
159,21609,2.0
159,21739,1.0
159,21723,5.0
159,21842,1.0
159,21710,1.0
159,21833,1.0
160,21662,1.0
160,21815,2.0
160,21879,2.0
160,21693,3.0
160,21720,2.0
160,21609,1.0
160,21635,1.0
160,21934,1.0
160,21642,2.0
160,21886,1.0
160,21779,1.0
160,21786,1.0
160,21842,5.0
160,21739,2.0
160,21688,5.0
160,21733,1.0
160,21667,1.0
160,21770,1.0
160,21819,1.0
160,21821,7.0
160,21857,10.0
160,21841,1.0
160,21824,1.0
161,21944,3.0
161,21739,17.0
161,21666,1.0
161,21635,5.0
161,21871,1.0
161,21914,2.0
161,21825,1.0
161,21752,1.0
161,21857,3.0
162,21635,5.0
162,21666,3.0
162,21886,1.0
162,21753,5.0
163,21688,8.0
163,21635,13.0
163,21815,2.0
163,21625,3.0
163,21630,2.0
163,21862,1.0
163,21835,2.0
163,21783,2.0
163,21898,1.0
163,21886,2.0
163,21879,1.0
163,21727,1.0
163,21779,1.0
163,21772,1.0
163,21666,1.0
163,21753,1.0
163,21944,2.0
163,21640,1.0
163,21914,1.0
163,21911,1.0
164,21862,1.0
164,21918,3.0
164,21641,1.0
164,21757,1.0
164,21933,3.0
164,21944,1.0
164,21898,2.0
164,21630,1.0
164,21638,1.0
165,21884,1.0
165,21836,5.0
165,21763,1.0
165,21731,1.0
165,21773,1.0
165,21875,1.0
165,21744,1.0
165,21635,10.0
165,21737,1.0
165,21769,3.0
165,21688,8.0
165,21779,3.0
165,21896,1.0
165,21886,1.0
165,21696,1.0
165,21899,4.0
165,21638,4.0
165,21612,1.0
165,21879,2.0
165,21720,1.0
165,21839,1.0
165,21740,1.0
165,21666,1.0
165,21674,1.0
165,21797,1.0
165,21815,1.0
165,21826,1.0
165,21739,1.0
165,21862,1.0
165,21609,1.0
165,21859,1.0
166,21727,1.0
166,21717,2.0
166,21896,2.0
166,21609,1.0
166,21898,7.0
166,21678,1.0
166,21748,1.0
166,21635,2.0
166,21739,1.0
166,21763,1.0
167,21886,1.0
167,21753,14.0
167,21670,2.0
167,21638,1.0
167,21752,1.0
167,21783,2.0
167,21778,1.0
167,21727,1.0
168,21688,2.0
168,21858,2.0
168,21826,1.0
168,21635,2.0
168,21836,2.0
168,21891,1.0
168,21857,1.0
169,21857,12.0
169,21609,1.0
169,21645,4.0
169,21678,6.0
169,21737,1.0
169,21635,8.0
169,21820,4.0
169,21933,2.0
169,21638,19.0
169,21914,2.0
169,21890,3.0
169,21944,2.0
169,21913,1.0
169,21674,1.0
169,21640,2.0
169,21786,1.0
169,21688,1.0
169,21833,1.0
169,21695,1.0
169,21733,2.0
169,21813,1.0
169,21625,1.0
169,21871,2.0
169,21815,1.0
169,21783,2.0
169,21739,1.0
169,21800,1.0
170,21834,1.0
170,21666,1.0
170,21820,1.0
171,21757,1.0
171,21730,1.0
171,21666,1.0
171,21918,1.0
171,21914,1.0
171,21635,1.0
171,21878,1.0
171,21795,1.0
172,21779,1.0
172,21879,1.0
172,21944,5.0
172,21635,2.0
172,21739,7.0
172,21886,2.0
172,21688,1.0
172,21899,1.0
172,21697,1.0
172,21934,1.0
172,21619,1.0
172,21854,1.0
172,21898,2.0
172,21835,2.0
172,21874,1.0
173,21635,1.0
173,21840,1.0
173,21609,4.0
173,21891,1.0
173,21739,1.0
173,21815,1.0
173,21886,2.0
173,21621,1.0
174,21944,1.0
174,21609,2.0
174,21697,1.0
174,21871,1.0
175,21779,2.0
175,21834,1.0
175,21753,3.0
175,21711,1.0
176,21695,39.0
176,21933,164.0
176,21823,59.0
176,21914,5.0
176,21621,40.0
176,21886,8.0
176,21645,3.0
176,21666,2.0
176,21688,7.0
176,21833,2.0
176,21635,9.0
176,21862,1.0
176,21718,1.0
176,21888,1.0
176,21609,1.0
176,21783,2.0
176,21765,1.0
176,21697,1.0
176,21739,1.0
176,21898,1.0
176,21844,1.0
177,21835,1.0
177,21603,1.0
177,21645,30.0
177,21914,3.0
177,21688,5.0
177,21898,1.0
177,21635,2.0
177,21615,1.0
177,21862,1.0
178,21898,1.0
178,21666,4.0
178,21638,2.0
178,21688,3.0
178,21635,8.0
178,21835,4.0
178,21871,1.0
178,21815,1.0
178,21754,1.0
178,21886,1.0
178,21733,1.0
178,21630,3.0
178,21640,2.0
178,21678,1.0
178,21603,1.0
178,21862,1.0
178,21914,1.0
178,21783,1.0
178,21928,1.0
178,21667,1.0
179,21630,2.0
179,21635,10.0
179,21645,5.0
179,21757,1.0
179,21913,1.0
180,21886,1.0
181,21918,1.0
181,21674,1.0
182,21835,1.0
182,21763,1.0
182,21779,1.0
182,21666,3.0
182,21635,1.0
182,21944,2.0
182,21804,1.0
182,21820,1.0
182,21842,1.0
182,21798,1.0
182,21862,1.0
182,21899,1.0
182,21653,1.0
183,21619,1.0
183,21914,1.0
183,21740,1.0
183,21863,1.0
183,21790,1.0
183,21678,1.0
183,21733,1.0
183,21840,1.0
183,21720,2.0
183,21857,8.0
183,21887,1.0
183,21820,2.0
183,21709,2.0
183,21773,1.0
183,21899,2.0
183,21666,2.0
183,21757,1.0
183,21935,1.0
183,21688,1.0
183,21842,1.0
183,21643,1.0
184,21609,8.0
184,21944,3.0
184,21637,5.0
184,21813,2.0
184,21748,2.0
184,21741,2.0
184,21914,1.0
184,21886,1.0
184,21718,1.0
184,21918,2.0
184,21871,1.0
184,21635,1.0
184,21835,1.0
185,21933,29.0
185,21886,1.0
185,21769,2.0
185,21888,1.0
185,21753,9.0
185,21770,1.0
185,21797,2.0
185,21707,1.0
185,21710,3.0
185,21739,2.0
185,21630,1.0
185,21642,2.0
185,21934,2.0
185,21601,1.0
185,21635,2.0
185,21863,1.0
185,21784,1.0
185,21763,1.0
185,21688,1.0
185,21787,1.0
186,21769,2.0
186,21609,2.0
186,21779,1.0
186,21933,1.0
186,21890,1.0
186,21715,1.0
187,21886,1.0
187,21934,18.0
187,21879,6.0
187,21739,3.0
187,21773,1.0
187,21642,1.0
187,21733,1.0
187,21787,1.0
187,21817,1.0
187,21944,1.0
187,21705,1.0
188,21635,3.0
188,21739,6.0
188,21699,2.0
188,21713,1.0
188,21918,1.0
188,21783,3.0
188,21640,1.0
188,21890,1.0
188,21862,1.0
188,21798,1.0
188,21615,1.0
188,21898,1.0
188,21630,1.0
188,21944,2.0
188,21763,1.0
189,21642,3.0
189,21913,3.0
189,21654,1.0
189,21688,1.0
190,21842,1.0
190,21772,1.0
191,21886,2.0
191,21913,1.0
191,21678,3.0
191,21666,1.0
191,21688,1.0
191,21727,1.0
191,21733,1.0
192,21630,1.0
192,21635,1.0
193,21757,1.0
193,21815,1.0
193,21944,1.0
193,21752,2.0
193,21635,3.0
193,21668,1.0
193,21652,1.0
193,21805,1.0
193,21899,2.0
193,21727,1.0
193,21688,1.0
193,21784,1.0
193,21671,1.0
193,21842,1.0
194,21678,2.0
194,21630,1.0
194,21748,1.0
194,21635,6.0
194,21779,2.0
194,21934,1.0
194,21601,2.0
194,21898,2.0
194,21675,1.0
194,21718,1.0
195,21944,5.0
195,21888,1.0
195,21741,1.0
195,21879,1.0
195,21765,1.0
195,21820,2.0
195,21733,2.0
195,21815,1.0
195,21709,1.0
195,21842,2.0
195,21865,1.0
196,21779,1.0
196,21751,1.0
196,21817,2.0
196,21933,1.0
196,21819,1.0
196,21921,4.0
196,21741,1.0
196,21642,3.0
196,21944,1.0
197,21635,1.0
197,21798,2.0
197,21779,2.0
197,21914,1.0
197,21944,1.0
197,21639,1.0
197,21890,1.0
198,21815,1.0
199,21688,1.0
199,21811,1.0
199,21896,3.0
199,21934,3.0
199,21678,1.0
199,21933,1.0
199,21862,2.0
199,21899,1.0
199,21944,2.0
199,21758,1.0
200,21886,1.0
200,21759,1.0
200,21881,1.0
200,21817,1.0
200,21815,1.0
200,21642,1.0
201,21635,2.0
201,21842,19.0
201,21666,2.0
201,21835,3.0
201,21624,1.0
201,21609,1.0
201,21749,1.0
201,21618,1.0
201,21703,1.0
201,21753,1.0
201,21944,1.0
202,21933,1.0
202,21890,1.0
202,21635,1.0
203,21842,2.0
203,21635,2.0
203,21741,1.0
203,21609,2.0
203,21886,1.0
203,21769,1.0
203,21933,2.0
203,21871,1.0
203,21888,2.0
203,21630,1.0
204,21835,1.0
204,21806,2.0
204,21940,2.0
204,21635,3.0
204,21625,1.0
204,21899,1.0
204,21848,1.0
204,21727,1.0
205,21713,1.0
205,21891,1.0
205,21666,2.0
205,21609,1.0
205,21753,1.0
206,21635,5.0
206,21899,6.0
206,21835,5.0
206,21753,18.0
207,21886,5.0
207,21841,1.0
207,21688,1.0
207,21739,1.0
207,21913,1.0
207,21635,5.0
207,21933,2.0
207,21757,1.0
207,21752,2.0
207,21764,1.0
207,21786,1.0
207,21835,2.0
208,21944,2.0
209,21862,1.0
209,21601,1.0
209,21933,2.0
209,21682,1.0
209,21635,6.0
209,21820,1.0
209,21758,1.0
209,21678,1.0
209,21753,1.0
209,21907,1.0
209,21727,2.0
209,21640,1.0
209,21783,1.0
209,21898,1.0
209,21786,1.0
209,21778,1.0
210,21666,1.0
210,21678,4.0
210,21635,1.0
210,21601,9.0
210,21899,1.0
210,21727,1.0
210,21713,1.0
210,21798,1.0
210,21720,1.0
210,21645,1.0
210,21944,1.0
211,21695,5.0
211,21666,1.0
211,21621,2.0
211,21933,1.0
211,21688,2.0
211,21635,2.0
211,21944,1.0
211,21923,1.0
211,21892,1.0
211,21898,1.0
211,21720,1.0
211,21739,1.0
211,21812,1.0
212,21871,4.0
212,21944,2.0
212,21609,1.0
212,21727,1.0
212,21695,2.0
213,21840,1.0
213,21879,1.0
213,21733,1.0
213,21862,60.0
213,21635,2.0
213,21779,3.0
213,21769,10.0
213,21688,8.0
213,21911,11.0
213,21842,2.0
213,21891,1.0
213,21886,13.0
213,21630,2.0
213,21753,1.0
213,21678,1.0
213,21748,1.0
213,21888,1.0
213,21770,2.0
213,21613,6.0
214,21739,26.0
214,21842,1.0
214,21630,1.0
214,21635,1.0
215,21786,1.0
215,21739,2.0
215,21730,2.0
215,21764,1.0
215,21668,1.0
215,21944,6.0
215,21913,1.0
215,21714,1.0
215,21609,1.0
215,21858,1.0
215,21731,1.0
215,21720,3.0
215,21805,1.0
215,21798,1.0
215,21857,1.0
215,21890,1.0
215,21776,1.0
215,21640,1.0
216,21609,1.0
216,21635,9.0
216,21630,2.0
216,21798,3.0
216,21871,2.0
216,21787,1.0
216,21680,1.0
216,21835,1.0
216,21842,1.0
216,21848,5.0
216,21688,4.0
216,21764,1.0
216,21710,1.0
216,21928,1.0
216,21944,1.0
216,21653,1.0
216,21885,1.0
217,21739,1.0
217,21944,2.0
217,21907,1.0
218,21609,6.0
218,21914,1.0
218,21944,1.0
218,21710,1.0
218,21791,1.0
219,21836,1.0
219,21630,1.0
219,21620,1.0
219,21609,1.0
219,21783,2.0
220,21739,65.0
220,21635,5.0
220,21899,2.0
220,21913,1.0
220,21886,2.0
220,21797,1.0
220,21862,8.0
220,21944,11.0
220,21630,4.0
220,21688,2.0
220,21774,1.0
220,21681,2.0
220,21892,1.0
220,21891,1.0
220,21825,1.0
220,21857,9.0
221,21944,3.0
221,21872,1.0
222,21688,9.0
222,21862,1.0
222,21886,6.0
222,21842,2.0
222,21614,1.0
222,21627,1.0
222,21635,1.0
222,21609,2.0
222,21934,1.0
222,21797,1.0
222,21914,1.0
222,21730,1.0
223,21688,1.0
223,21833,5.0
223,21918,1.0
223,21609,2.0
223,21879,1.0
223,21782,2.0
223,21933,1.0
223,21842,1.0
223,21678,1.0
223,21840,1.0
223,21792,1.0
223,21652,1.0
223,21898,2.0
223,21635,2.0
223,21862,1.0
223,21737,1.0
224,21884,1.0
224,21899,2.0
224,21666,1.0
224,21645,1.0
224,21934,3.0
225,21783,2.0
225,21778,1.0
225,21635,1.0
225,21678,1.0
225,21748,1.0
225,21765,1.0
225,21835,1.0
225,21829,1.0
225,21659,2.0
225,21753,1.0
225,21665,1.0
226,21720,2.0
226,21666,1.0
226,21680,1.0
226,21887,1.0
226,21739,6.0
226,21886,2.0
226,21891,1.0
226,21630,3.0
226,21705,1.0
226,21708,2.0
226,21786,1.0
226,21815,1.0
226,21629,1.0
226,21944,1.0
226,21753,1.0
226,21758,1.0
226,21879,1.0
226,21890,1.0
226,21899,2.0
226,21748,1.0
227,21601,40.0
227,21609,1.0
227,21896,3.0
227,21678,8.0
227,21730,1.0
227,21635,1.0
227,21815,1.0
227,21705,1.0
227,21944,3.0
228,21609,2.0
228,21710,2.0
228,21934,1.0
229,21886,2.0
229,21635,20.0
229,21783,3.0
229,21892,2.0
229,21630,6.0
229,21825,2.0
229,21763,4.0
229,21753,5.0
229,21645,1.0
229,21820,10.0
229,21688,3.0
229,21835,3.0
229,21666,1.0
229,21815,2.0
229,21928,3.0
229,21752,1.0
229,21859,5.0
229,21879,1.0
229,21913,1.0
229,21718,1.0
229,21667,1.0
229,21934,1.0
229,21609,1.0
229,21888,1.0
230,21835,3.0
230,21778,1.0
230,21666,1.0
230,21899,3.0
230,21609,1.0
230,21641,2.0
230,21783,5.0
230,21925,1.0
230,21786,2.0
230,21898,1.0
230,21918,1.0
230,21630,1.0
230,21615,1.0
230,21934,2.0
230,21659,2.0
230,21757,1.0
230,21944,1.0
230,21721,1.0
230,21635,1.0
231,21914,2.0
231,21609,5.0
231,21623,25.0
231,21733,3.0
231,21918,5.0
231,21695,11.0
231,21886,2.0
231,21635,8.0
231,21835,2.0
231,21757,2.0
231,21896,1.0
231,21710,2.0
231,21637,1.0
231,21783,5.0
231,21666,4.0
231,21875,1.0
231,21753,1.0
231,21641,2.0
231,21898,1.0
231,21678,1.0
231,21843,1.0
231,21741,1.0
231,21620,3.0
231,21688,4.0
231,21630,3.0
231,21752,1.0
231,21891,1.0
231,21862,1.0
231,21944,2.0
231,21638,1.0
231,21820,1.0
231,21934,1.0
231,21668,1.0
232,21933,8.0
232,21713,1.0
232,21666,6.0
232,21748,1.0
232,21635,10.0
232,21733,1.0
232,21862,1.0
232,21783,1.0
232,21630,4.0
232,21886,2.0
232,21896,1.0
232,21913,1.0
233,21713,2.0
233,21635,21.0
233,21835,1.0
233,21783,4.0
233,21944,4.0
233,21748,1.0
233,21666,3.0
233,21753,1.0
233,21784,1.0
233,21767,1.0
233,21896,1.0
233,21815,1.0
234,21609,1.0
234,21797,35.0
234,21638,3.0
234,21886,5.0
234,21711,2.0
234,21817,2.0
234,21635,9.0
234,21630,2.0
234,21733,2.0
234,21869,3.0
234,21892,4.0
234,21913,1.0
234,21928,1.0
234,21705,4.0
234,21666,2.0
234,21862,1.0
234,21667,4.0
234,21757,2.0
234,21678,2.0
234,21890,1.0
234,21842,1.0
234,21710,2.0
234,21871,1.0
234,21688,1.0
234,21763,1.0
234,21771,1.0
234,21783,1.0
235,21779,1.0
235,21674,2.0
235,21733,1.0
235,21678,1.0
235,21944,6.0
235,21739,1.0
235,21710,2.0
235,21666,1.0
236,21674,1.0
236,21913,1.0
236,21944,4.0
236,21601,1.0
236,21635,2.0
236,21890,1.0
236,21774,1.0
236,21749,1.0
236,21739,1.0
236,21891,1.0
237,21921,2.0
238,21898,1.0
238,21933,1.0
238,21944,1.0
239,21836,2.0
239,21630,2.0
239,21670,2.0
239,21842,1.0
239,21703,1.0
239,21733,1.0
239,21823,5.0
239,21739,1.0
239,21888,1.0
239,21786,3.0
239,21803,1.0
239,21686,1.0
239,21817,1.0
239,21666,1.0
239,21899,1.0
239,21820,1.0
239,21934,5.0
239,21621,1.0
239,21815,2.0
239,21879,1.0
239,21771,1.0
239,21635,3.0
239,21892,1.0
239,21784,1.0
239,21609,1.0
240,21842,3.0
240,21688,9.0
240,21635,2.0
240,21898,1.0
240,21615,1.0
240,21642,4.0
240,21740,2.0
240,21932,1.0
240,21862,1.0
240,21753,3.0
240,21739,2.0
240,21934,2.0
240,21879,1.0
240,21645,1.0
240,21737,1.0
241,21609,9.0
241,21898,2.0
241,21688,3.0
241,21635,9.0
241,21666,3.0
241,21834,20.0
241,21645,21.0
241,21763,49.0
241,21694,4.0
241,21738,2.0
241,21817,1.0
241,21637,1.0
241,21713,1.0
241,21820,1.0
241,21720,1.0
241,21914,1.0
241,21786,2.0
241,21640,1.0
241,21630,3.0
241,21731,1.0
241,21748,3.0
241,21641,1.0
241,21944,2.0
241,21913,1.0
241,21928,1.0
241,21753,1.0
241,21925,1.0
242,21934,4.0
242,21914,1.0
243,21944,1.0
243,21678,1.0
243,21635,1.0
244,21835,1.0
244,21933,1.0
244,21886,1.0
244,21635,2.0
244,21899,1.0
244,21944,1.0
244,21934,6.0
244,21814,1.0
245,21609,6.0
245,21608,1.0
246,21944,9.0
246,21609,4.0
246,21666,4.0
246,21727,1.0
246,21871,8.0
246,21931,27.0
246,21757,3.0
246,21898,2.0
246,21779,1.0
246,21635,6.0
246,21842,7.0
246,21720,1.0
246,21711,1.0
246,21653,1.0
246,21733,1.0
246,21667,1.0
246,21638,1.0
246,21735,1.0
246,21918,2.0
246,21787,2.0
246,21659,1.0
246,21835,4.0
246,21688,3.0
246,21786,1.0
246,21890,1.0
246,21630,1.0
246,21891,1.0
246,21778,1.0
247,21752,1.0
247,21635,1.0
247,21771,1.0
248,21779,1.0
248,21843,1.0
248,21635,4.0
248,21944,2.0
248,21752,2.0
248,21678,1.0
248,21733,1.0
248,21609,1.0
248,21601,1.0
249,21898,1.0
249,21688,3.0
249,21886,1.0
249,21944,1.0
249,21923,2.0
249,21630,3.0
249,21842,2.0
249,21807,4.0
249,21727,1.0
249,21779,1.0
249,21914,2.0
249,21888,1.0
249,21720,1.0
250,21635,1.0
250,21842,1.0
250,21688,3.0
250,21666,2.0
250,21710,1.0
250,21944,3.0
250,21862,1.0
250,21659,1.0
251,21944,2.0
251,21727,2.0
251,21786,1.0
251,21918,1.0
251,21862,1.0
251,21666,1.0
252,21944,2.0
253,21609,3.0
254,21703,1.0
254,21678,1.0
254,21871,1.0
255,21769,7.0
255,21879,2.0
255,21886,1.0
255,21934,5.0
255,21899,1.0
256,21944,3.0
256,21934,1.0
257,21779,4.0
257,21635,17.0
257,21898,4.0
257,21820,1.0
257,21862,1.0
257,21753,12.0
257,21697,1.0
257,21778,1.0
257,21875,1.0
257,21748,2.0
257,21630,1.0
257,21678,1.0
257,21914,1.0
258,21944,1.0
258,21635,27.0
258,21733,1.0
258,21815,1.0
258,21630,2.0
258,21727,3.0
258,21862,2.0
258,21798,3.0
258,21647,4.0
258,21919,2.0
258,21688,2.0
258,21757,2.0
258,21717,2.0
258,21835,5.0
258,21753,2.0
258,21806,1.0
258,21666,4.0
258,21659,1.0
258,21886,3.0
258,21932,1.0
258,21638,1.0
258,21914,1.0
259,21933,3.0
259,21779,1.0
259,21667,2.0
259,21921,3.0
259,21763,1.0
259,21890,2.0
259,21862,2.0
259,21879,1.0
259,21638,1.0
259,21787,1.0
259,21944,6.0
259,21666,1.0
259,21770,1.0
259,21630,1.0
259,21783,1.0
259,21727,1.0
259,21853,1.0
259,21754,1.0
259,21875,1.0
259,21886,1.0
259,21739,1.0
260,21635,11.0
260,21783,4.0
260,21944,2.0
260,21899,1.0
260,21678,1.0
260,21609,4.0
260,21898,1.0
260,21932,1.0
261,21914,1.0
261,21688,4.0
261,21630,1.0
262,21886,1.0
262,21749,4.0
262,21898,3.0
262,21932,19.0
262,21635,2.0
262,21791,1.0
263,21862,1.0
263,21944,4.0
263,21666,1.0
263,21638,1.0
263,21759,1.0
263,21815,1.0
264,21635,4.0
264,21688,1.0
264,21783,1.0
264,21757,1.0
264,21944,2.0
264,21601,1.0
264,21879,1.0
264,21767,1.0
264,21899,1.0
265,21638,1.0
265,21666,1.0
265,21779,2.0
265,21944,2.0
266,21635,2.0
266,21752,2.0
266,21835,1.0
266,21842,2.0
266,21931,3.0
266,21944,2.0
266,21678,1.0
266,21782,2.0
266,21934,1.0
266,21630,2.0
266,21913,1.0
267,21857,23.0
267,21783,3.0
267,21905,5.0
267,21835,3.0
267,21635,6.0
267,21898,1.0
267,21630,1.0
267,21934,1.0
267,21667,1.0
267,21891,1.0
267,21678,1.0
267,21818,1.0
267,21944,1.0
267,21757,1.0
267,21659,1.0
267,21767,1.0
268,21944,1.0
269,21765,5.0
269,21778,1.0
269,21818,1.0
269,21893,1.0
269,21771,2.0
269,21787,1.0
269,21913,1.0
269,21645,2.0
269,21772,1.0
269,21879,1.0
269,21817,1.0
270,21666,2.0
270,21635,1.0
270,21727,1.0
270,21913,1.0
270,21674,1.0
270,21899,1.0
270,21710,1.0
270,21944,2.0
270,21811,1.0
271,21666,1.0
271,21815,1.0
271,21886,6.0
271,21635,1.0
272,21820,1.0
272,21666,2.0
272,21857,3.0
272,21944,1.0
272,21640,1.0
272,21783,1.0
272,21739,6.0
272,21871,1.0
272,21678,6.0
272,21842,1.0
273,21840,1.0
273,21879,1.0
273,21601,1.0
273,21674,1.0
273,21688,1.0
273,21842,1.0
274,21933,1.0
274,21635,1.0
275,21609,1.0
276,21642,29.0
276,21688,8.0
276,21680,1.0
276,21753,4.0
276,21678,2.0
276,21926,1.0
276,21635,4.0
276,21836,1.0
276,21862,11.0
276,21696,1.0
276,21886,2.0
276,21629,1.0
276,21733,1.0
277,21635,1.0
277,21778,1.0
278,21688,1.0
278,21605,1.0
278,21753,1.0
279,21914,1.0
279,21899,1.0
279,21666,1.0
280,21772,4.0
280,21825,1.0
280,21783,2.0
280,21727,2.0
280,21739,2.0
280,21666,1.0
280,21771,1.0
281,21674,1.0
281,21934,5.0
281,21666,4.0
281,21879,4.0
281,21733,1.0
281,21720,1.0
281,21835,5.0
281,21659,1.0
281,21763,3.0
281,21635,1.0
281,21887,1.0
281,21771,1.0
281,21662,2.0
281,21944,2.0
281,21909,1.0
281,21759,1.0
281,21935,1.0
281,21899,1.0
281,21800,2.0
281,21891,1.0
281,21718,1.0
282,21635,5.0
282,21630,3.0
282,21666,3.0
282,21835,2.0
282,21783,1.0
282,21757,1.0
282,21675,2.0
282,21898,1.0
282,21779,1.0
282,21914,2.0
282,21815,1.0
282,21928,1.0
282,21944,2.0
282,21879,1.0
282,21752,1.0
282,21727,1.0
282,21820,1.0
283,21671,14.0
283,21907,1.0
283,21886,1.0
283,21710,1.0
284,21944,2.0
284,21678,1.0
284,21786,2.0
284,21640,3.0
284,21765,1.0
285,21688,2.0
285,21635,1.0
285,21933,3.0
285,21886,2.0
286,21635,3.0
286,21763,1.0
286,21640,1.0
286,21720,1.0
286,21913,1.0
286,21944,1.0
286,21737,1.0
286,21666,1.0
287,21934,8.0
287,21635,1.0
287,21898,1.0
