user,poi,delta_times
105,12385,2.0
105,15379,6.0
105,11470,1.0
105,15476,2.0
105,19940,3.0
105,8189,2.0
105,20334,1.0
105,14532,1.0
105,17588,1.0
105,15926,3.0
105,8157,1.0
105,7351,1.0
105,10273,2.0
105,10711,1.0
105,18195,1.0
105,12044,1.0
105,8190,1.0
106,7705,3.0
106,8289,1.0
106,12928,4.0
106,13847,1.0
106,14806,2.0
106,14124,2.0
106,12766,1.0
106,7249,1.0
106,7070,2.0
106,9210,1.0
107,14998,42.0
107,10457,1.0
107,12527,3.0
107,9448,14.0
107,7907,1.0
107,17097,1.0
107,17794,1.0
107,9868,4.0
107,19432,14.0
107,12493,1.0
107,18062,2.0
107,9996,1.0
107,13379,1.0
107,14821,5.0
107,14079,1.0
107,16734,2.0
107,21408,1.0
107,19783,5.0
107,17083,1.0
107,17963,1.0
107,8847,1.0
107,11243,1.0
107,19333,1.0
108,10902,1.0
108,13015,1.0
108,7769,1.0
108,8955,1.0
108,12636,1.0
108,20902,1.0
108,19610,1.0
108,19389,1.0
108,7937,1.0
108,13253,1.0
108,20102,1.0
108,14297,1.0
108,9240,1.0
108,14508,1.0
108,11210,1.0
108,12655,1.0
109,14681,1.0
109,19538,1.0
109,8399,1.0
109,12774,1.0
110,9086,1.0
110,9141,1.0
110,11589,5.0
110,20776,1.0
110,11539,1.0
110,17253,1.0
110,18941,1.0
110,19940,1.0
110,19065,1.0
110,12385,3.0
110,12749,3.0
110,7750,1.0
110,16014,2.0
110,9173,1.0
110,8869,1.0
110,8801,1.0
110,12318,2.0
110,20353,1.0
110,14329,1.0
110,20068,1.0
110,15000,1.0
110,15337,1.0
110,19329,1.0
110,19260,1.0
110,14075,1.0
110,9245,1.0
111,16748,1.0
111,15596,3.0
111,9650,1.0
111,13701,1.0
111,10340,1.0
111,21572,2.0
111,19588,1.0
111,14907,1.0
111,12478,3.0
111,9495,1.0
111,9498,1.0
111,17492,1.0
111,21038,1.0
111,14721,2.0
111,7751,1.0
111,16013,1.0
111,8694,1.0
111,16294,1.0
111,9678,1.0
111,13600,1.0
111,20256,1.0
111,8517,1.0
111,16238,1.0
111,11474,1.0
111,19258,1.0
111,13829,1.0
111,10722,2.0
111,9646,14.0
111,13841,1.0
111,20312,1.0
111,18341,1.0
111,13471,1.0
111,11975,1.0
111,15859,1.0
111,18035,1.0
112,20809,1.0
112,9237,1.0
112,15983,1.0
112,19239,2.0
112,13820,3.0
112,10985,1.0
112,8230,1.0
112,20761,1.0
113,8190,1.0
113,11581,1.0
113,13236,1.0
114,8579,1.0
114,16519,1.0
114,12119,1.0
114,17860,1.0
114,11541,1.0
114,7468,2.0
114,8107,1.0
114,9997,1.0
114,11681,1.0
114,11368,2.0
114,11053,2.0
114,8763,1.0
114,18637,1.0
114,9993,8.0
114,8517,1.0
114,18822,1.0
114,8473,1.0
114,7580,2.0
114,12893,1.0
114,16071,1.0
114,8331,1.0
114,18183,1.0
114,16572,1.0
114,15684,1.0
114,10722,1.0
114,8445,2.0
114,16702,1.0
114,14453,1.0
114,17445,1.0
114,19593,1.0
114,13846,1.0
114,17493,2.0
114,15509,1.0
114,13714,1.0
114,12756,1.0
114,10430,1.0
114,18872,1.0
114,11374,1.0
114,11734,1.0
114,20648,1.0
114,18748,1.0
114,9430,1.0
114,15279,1.0
115,11341,1.0
115,12998,1.0
115,21428,1.0
115,7002,1.0
115,21538,1.0
115,12175,1.0
115,9948,1.0
116,12516,2.0
116,8540,1.0
116,14534,8.0
116,11557,3.0
116,11958,1.0
116,12499,7.0
116,19611,9.0
116,17489,2.0
116,14645,1.0
116,19673,2.0
116,19416,1.0
116,19187,1.0
116,12142,1.0
116,10989,4.0
116,18667,1.0
117,21362,1.0
117,9884,1.0
118,9989,1.0
118,7331,1.0
118,18046,1.0
118,10523,2.0
118,19992,1.0
118,13115,1.0
118,20888,1.0
118,7031,3.0
118,16859,2.0
118,20428,2.0
118,18961,1.0
118,16229,4.0
118,14601,3.0
118,14501,1.0
118,17291,1.0
118,11143,1.0
118,10942,4.0
118,15452,1.0
118,14466,1.0
118,10407,3.0
118,11113,1.0
118,15543,1.0
118,11688,1.0
118,11915,1.0
118,10007,2.0
118,14845,1.0
118,16301,4.0
118,19841,2.0
118,8930,1.0
118,12810,1.0
118,9741,1.0
118,8331,2.0
118,7968,1.0
118,9752,1.0
118,17022,1.0
118,18637,1.0
118,10624,2.0
119,10902,1.0
119,11369,1.0
119,10568,1.0
119,15879,1.0
119,8943,1.0
119,13525,3.0
119,13758,1.0
119,10003,1.0
119,10731,2.0
119,12573,1.0
119,12749,1.0
119,21290,1.0
119,20542,1.0
119,8719,1.0
119,14610,1.0
119,20325,1.0
119,16983,1.0
119,17227,1.0
119,9000,1.0
119,10952,1.0
119,8869,1.0
119,11072,1.0
119,19141,2.0
119,17588,1.0
119,16014,1.0
119,8103,1.0
119,14159,1.0
119,12553,1.0
119,18606,1.0
119,10450,1.0
119,21268,1.0
120,13024,1.0
120,9371,1.0
120,16983,1.0
120,19668,1.0
120,11919,1.0
120,7581,1.0
120,16121,1.0
120,10541,1.0
120,16358,2.0
120,15749,1.0
120,13785,2.0
120,19673,1.0
120,8190,1.0
121,12160,6.0
121,7232,1.0
121,7816,1.0
121,15660,1.0
121,20773,1.0
121,11825,1.0
122,7968,1.0
122,16957,1.0
122,13327,2.0
122,12817,1.0
122,8855,1.0
122,8517,1.0
122,10382,1.0
122,19605,1.0
122,15057,1.0
122,20682,1.0
122,18189,1.0
122,11440,1.0
122,18235,1.0
122,8998,1.0
122,8956,1.0
122,7894,1.0
122,8944,1.0
123,13342,17.0
123,13525,13.0
123,7396,1.0
123,21192,6.0
123,8405,1.0
123,15721,1.0
123,11930,1.0
123,9614,1.0
123,13746,1.0
123,17588,1.0
123,10137,2.0
123,11369,1.0
123,16949,1.0
123,21268,1.0
123,11600,1.0
123,11994,1.0
124,11304,1.0
124,20724,1.0
124,15634,1.0
125,7763,1.0
125,9187,1.0
125,9341,1.0
125,13456,1.0
126,16793,14.0
126,21492,2.0
126,7754,1.0
126,13798,1.0
126,13277,16.0
126,8694,1.0
126,16319,1.0
126,9325,10.0
126,10140,1.0
126,9678,2.0
126,20963,1.0
126,17260,1.0
126,16154,1.0
126,19896,1.0
126,8967,2.0
126,12928,1.0
126,12510,1.0
126,12494,2.0
126,13590,3.0
126,20439,1.0
126,9853,1.0
126,14358,1.0
127,12671,1.0
127,14192,10.0
127,16747,3.0
127,18399,3.0
127,12928,2.0
127,18294,1.0
127,10140,1.0
127,14159,1.0
127,9840,1.0
127,15009,1.0
127,11749,1.0
127,14124,1.0
127,18672,1.0
128,10191,1.0
128,11119,1.0
128,15455,2.0
128,11626,1.0
128,16747,3.0
128,16014,2.0
128,19940,2.0
128,13758,1.0
128,16935,1.0
128,14532,3.0
128,14124,1.0
128,13880,1.0
128,16224,2.0
128,11369,1.0
128,16808,1.0
128,8562,1.0
128,20560,1.0
128,13927,1.0
128,9946,1.0
128,12445,1.0
128,20052,1.0
128,14904,1.0
128,13746,1.0
128,8323,1.0
128,6995,4.0
128,19780,1.0
128,18254,1.0
128,11180,1.0
128,12138,1.0
128,21129,2.0
128,10785,1.0
128,10746,1.0
128,19474,1.0
128,18858,1.0
128,20412,1.0
128,20069,2.0
128,20334,1.0
128,15331,1.0
128,10141,1.0
129,19802,1.0
129,21036,1.0
129,21233,1.0
129,15101,1.0
129,7002,1.0
130,9642,1.0
131,11998,1.0
132,14124,1.0
132,11337,1.0
132,13758,1.0
133,14343,2.0
133,19141,4.0
133,12090,1.0
133,12004,1.0
133,16524,1.0
133,18322,2.0
133,8871,1.0
133,10785,1.0
133,7404,1.0
133,19419,1.0
133,19315,1.0
133,19807,1.0
133,11787,1.0
134,11753,1.0
134,18718,8.0
134,11277,1.0
134,14873,5.0
134,15063,1.0
134,20606,1.0
134,10316,1.0
134,7233,1.0
134,9704,1.0
134,7312,1.0
134,14126,1.0
135,15750,1.0
135,13005,1.0
135,12509,1.0
135,20037,1.0
135,17794,2.0
135,11357,1.0
135,7208,1.0
136,12090,2.0
136,20694,1.0
136,11180,2.0
136,19116,1.0
136,16571,1.0
136,19315,7.0
136,19866,1.0
136,7517,1.0
136,11584,1.0
136,11853,1.0
136,10122,1.0
136,14124,1.0
136,8666,4.0
136,8504,1.0
136,9970,1.0
136,15094,2.0
136,7220,4.0
136,21466,1.0
136,18865,1.0
136,9245,2.0
136,12385,1.0
136,7473,1.0
136,19419,2.0
136,8694,1.0
136,21225,1.0
136,12766,1.0
136,11546,2.0
136,21268,1.0
136,12201,1.0
136,15964,1.0
136,21119,1.0
136,9238,1.0
136,20530,1.0
136,16293,1.0
136,14131,2.0
136,11529,1.0
136,16382,1.0
136,8399,1.0
136,7399,1.0
136,13212,1.0
136,8680,1.0
137,19141,7.0
137,7185,8.0
137,8015,2.0
137,19645,5.0
137,6985,4.0
137,17010,1.0
137,20412,1.0
137,19910,1.0
137,11072,1.0
137,12738,1.0
137,15176,2.0
137,10746,1.0
137,8801,1.0
137,8108,1.0
137,16594,1.0
137,14714,2.0
137,7077,1.0
137,20282,1.0
137,11704,2.0
137,16526,1.0
137,8513,1.0
137,14920,1.0
137,8189,1.0
137,20426,1.0
138,16770,1.0
138,11376,2.0
138,21496,1.0
138,20044,1.0
138,7050,2.0
138,13384,2.0
138,15575,2.0
138,9819,1.0
138,13560,1.0
138,14876,1.0
138,13881,1.0
138,10103,1.0
138,9034,1.0
138,16135,1.0
138,10928,1.0
139,18872,1.0
139,9696,1.0
139,13829,1.0
139,12232,1.0
139,13688,1.0
139,12846,4.0
139,7282,1.0
139,16574,1.0
139,15200,1.0
139,8517,8.0
139,12915,2.0
139,21136,1.0
139,16471,1.0
139,13052,1.0
139,15348,1.0
139,18606,1.0
139,16581,1.0
139,14350,1.0
139,11280,1.0
139,19108,1.0
139,12756,1.0
139,16749,1.0
140,19400,1.0
140,10363,1.0
141,9980,7.0
141,11540,6.0
141,18189,1.0
141,8708,1.0
141,21458,1.0
141,16932,1.0
141,16877,1.0
141,10956,1.0
141,13912,1.0
141,13432,2.0
141,18872,2.0
141,17714,1.0
141,8288,1.0
141,16730,1.0
141,13471,1.0
141,13736,2.0
141,6965,2.0
141,9673,1.0
141,14541,2.0
141,8274,1.0
141,8517,1.0
142,20530,5.0
142,15331,1.0
142,20426,2.0
142,18846,1.0
142,8839,1.0
142,19273,2.0
142,8132,2.0
142,16571,1.0
142,12511,1.0
142,7704,1.0
142,9923,1.0
142,14904,1.0
142,9148,1.0
142,19065,1.0
142,13421,1.0
142,16307,1.0
142,13180,1.0
142,20069,1.0
142,8719,1.0
142,16747,1.0
143,8725,1.0
143,13730,1.0
143,15336,1.0
143,17812,2.0
143,17007,1.0
143,9337,1.0
143,17310,1.0
143,8344,6.0
143,10232,1.0
143,15700,1.0
143,8001,1.0
144,18670,1.0
144,21276,1.0
144,12988,1.0
144,13808,1.0
144,17600,1.0
144,19032,1.0
144,13894,1.0
144,17057,1.0
144,21159,1.0
144,13577,2.0
144,13703,2.0
144,21579,1.0
144,13085,3.0
144,11975,1.0
144,17481,3.0
144,12668,1.0
144,10625,1.0
144,13012,1.0
144,14117,2.0
144,13432,1.0
144,16843,1.0
145,12786,1.0
145,11981,1.0
145,20827,1.0
145,16747,3.0
145,14695,1.0
145,20544,2.0
145,14055,1.0
145,14653,1.0
145,15816,1.0
145,17260,1.0
145,8576,1.0
145,17670,1.0
145,15346,1.0
145,18903,1.0
145,10140,2.0
145,14402,1.0
145,16961,1.0
145,11660,1.0
146,17910,2.0
146,13333,5.0
146,12385,1.0
146,16958,1.0
146,11659,12.0
146,10207,3.0
146,7646,1.0
146,15602,1.0
146,7225,1.0
146,14627,2.0
146,9024,1.0
146,18968,1.0
146,11588,1.0
146,10988,2.0
146,20020,1.0
146,19198,1.0
146,8615,1.0
146,21587,1.0
146,14653,1.0
146,13847,1.0
146,11968,1.0
146,10665,4.0
146,15916,20.0
146,15799,1.0
146,17222,1.0
146,7466,1.0
146,19940,1.0
146,13144,1.0
146,8825,1.0
146,9086,1.0
146,13252,1.0
146,17985,1.0
146,19757,1.0
146,10746,1.0
146,15651,1.0
146,8190,1.0
146,8676,1.0
146,7427,2.0
146,20315,1.0
146,17016,3.0
146,8069,1.0
146,8155,1.0
146,16569,1.0
146,18685,1.0
146,10049,1.0
146,9000,1.0
146,7253,1.0
146,15656,1.0
146,10231,1.0
146,18606,2.0
146,9238,1.0
146,9310,3.0
146,12766,1.0
146,15467,1.0
147,14661,1.0
147,18113,1.0
148,14508,1.0
148,18436,2.0
148,20715,4.0
148,19229,5.0
148,9799,1.0
148,12216,1.0
148,17821,1.0
149,16294,1.0
149,18478,1.0
149,12786,1.0
149,21225,1.0
149,19029,3.0
149,14502,1.0
149,14690,2.0
149,11294,1.0
149,16768,2.0
149,20058,3.0
149,12766,1.0
149,18606,1.0
149,8304,1.0
149,20258,1.0
149,7418,1.0
149,16747,2.0
150,8587,1.0
150,11543,1.0
150,14765,2.0
150,10963,3.0
150,19982,1.0
150,16709,1.0
150,15761,1.0
150,14508,4.0
150,14378,1.0
150,7249,2.0
150,21482,2.0
150,9240,2.0
150,13222,1.0
150,20624,1.0
150,18847,1.0
150,12766,1.0
151,18616,3.0
151,19714,1.0
151,17147,2.0
151,7249,1.0
151,12886,1.0
151,20126,1.0
151,17744,1.0
151,12928,1.0
151,14124,1.0
151,16314,1.0
152,10699,38.0
152,12569,27.0
152,9873,5.0
152,16008,1.0
152,14104,1.0
152,16178,1.0
152,12348,1.0
152,21203,1.0
152,9997,1.0
152,20009,1.0
152,9062,4.0
152,11707,1.0
152,13233,2.0
152,13205,1.0
152,7968,2.0
152,11918,1.0
152,19984,2.0
152,18537,1.0
152,8274,1.0
152,20635,1.0
152,14219,1.0
153,20792,1.0
153,7384,2.0
153,8505,1.0
153,21243,1.0
153,14571,6.0
153,8700,1.0
153,8159,1.0
153,11638,1.0
153,17406,2.0
153,15031,1.0
153,17220,1.0
153,18250,1.0
153,6974,1.0
153,18080,1.0
153,16747,2.0
153,15510,1.0
153,7010,1.0
153,12825,1.0
153,12928,1.0
153,16552,1.0
153,9240,1.0
153,16289,1.0
153,8387,1.0
153,17384,1.0
153,12431,5.0
153,9846,1.0
153,12766,1.0
153,20244,1.0
153,20636,1.0
154,12709,1.0
154,12928,1.0
154,20902,1.0
154,14627,1.0
154,7556,2.0
154,8168,1.0
154,18080,1.0
154,20724,1.0
154,21124,1.0
154,18606,1.0
154,18694,1.0
154,13711,1.0
155,13428,2.0
155,20173,1.0
155,14519,1.0
155,8733,1.0
155,9769,3.0
155,14357,1.0
155,21049,1.0
155,11387,1.0
155,10266,1.0
155,16883,1.0
156,17744,1.0
156,12766,1.0
156,18606,2.0
156,17705,1.0
156,12523,1.0
156,19355,2.0
156,8839,1.0
156,12374,1.0
156,18692,1.0
156,8249,1.0
156,9343,1.0
156,13650,1.0
156,20540,1.0
156,21233,1.0
156,11752,1.0
156,20069,1.0
156,13954,1.0
156,14276,1.0
156,14124,1.0
156,8358,2.0
156,7787,1.0
156,14913,1.0
157,21600,1.0
157,21234,3.0
157,12766,1.0
157,16802,1.0
157,8294,1.0
157,7532,1.0
157,20965,4.0
157,20099,1.0
157,15244,1.0
157,15758,2.0
157,20396,1.0
157,11861,1.0
157,7400,1.0
157,14948,1.0
158,10481,1.0
158,14771,2.0
158,10292,1.0
158,7054,1.0
158,16900,1.0
158,19183,1.0
158,8274,1.0
158,19089,1.0
158,12903,1.0
158,14141,1.0
158,7968,3.0
158,19558,1.0
158,21343,1.0
158,19380,1.0
158,12932,1.0
158,18046,1.0
158,8248,1.0
158,9688,1.0
158,16596,1.0
158,14311,1.0
158,20492,64.0
158,10728,1.0
158,8212,1.0
158,19185,2.0
158,19860,1.0
158,12846,1.0
158,10601,2.0
158,9844,2.0
158,15544,12.0
158,12988,2.0
158,13714,1.0
158,11959,1.0
158,10138,1.0
158,11000,1.0
158,17057,1.0
158,15200,3.0
158,18826,1.0
158,9766,1.0
158,15856,1.0
158,16178,1.0
158,16012,1.0
158,16954,1.0
158,13201,1.0
158,15116,1.0
158,9329,1.0
158,10117,3.0
158,7294,1.0
158,18934,1.0
158,16646,8.0
158,20486,31.0
158,11996,1.0
158,18609,1.0
158,7835,2.0
158,18118,1.0
158,7567,1.0
158,20009,1.0
158,14046,1.0
158,10562,2.0
158,17409,1.0
159,10291,1.0
159,20163,1.0
159,8517,1.0
159,13558,2.0
159,16084,1.0
159,11562,5.0
159,15951,1.0
159,18560,1.0
159,12846,1.0
159,15941,1.0
160,8775,1.0
160,7795,1.0
160,10266,1.0
160,9756,3.0
160,17065,1.0
160,13415,1.0
160,18179,1.0
160,9242,1.0
160,11212,1.0
160,21509,1.0
160,17933,2.0
160,17313,1.0
160,7053,1.0
160,19605,1.0
160,7580,2.0
160,9104,1.0
160,17152,2.0
160,17374,1.0
160,16236,1.0
160,18852,1.0
160,18504,2.0
160,18189,1.0
160,12938,1.0
160,17103,7.0
160,19707,10.0
160,9900,1.0
160,13829,1.0
160,12592,1.0
160,15315,1.0
160,15951,1.0
160,11209,1.0
160,12025,1.0
161,12766,2.0
161,18080,17.0
161,18250,1.0
161,7532,1.0
161,12928,1.0
161,8367,2.0
161,20385,1.0
161,17839,1.0
161,20008,1.0
161,19792,1.0
161,15877,1.0
161,12431,3.0
161,11861,2.0
162,12749,1.0
162,19315,1.0
162,21001,2.0
162,15912,1.0
162,14759,1.0
162,15365,5.0
162,11950,2.0
162,16808,1.0
163,15240,1.0
163,19783,10.0
163,7666,3.0
163,10885,2.0
163,19869,3.0
163,17255,1.0
163,21103,1.0
163,12527,2.0
163,15704,2.0
163,8154,1.0
163,17298,2.0
163,7736,5.0
163,16339,1.0
163,9776,1.0
163,14959,1.0
163,20834,1.0
163,16143,1.0
163,10214,1.0
163,9665,1.0
163,7203,2.0
163,20403,1.0
163,19571,1.0
163,13924,1.0
163,21238,1.0
163,9783,1.0
164,11840,1.0
164,15834,1.0
164,17650,1.0
164,11759,1.0
164,9238,2.0
164,15176,2.0
164,18809,1.0
164,14124,1.0
164,18904,1.0
164,8638,1.0
164,13488,1.0
164,15772,1.0
165,16269,1.0
165,15903,1.0
165,10723,1.0
165,10016,1.0
165,8518,1.0
165,20889,1.0
165,14005,1.0
165,14865,1.0
165,18923,1.0
165,15056,3.0
165,19708,6.0
165,16231,2.0
165,13325,8.0
165,9818,1.0
165,7031,1.0
165,16951,1.0
165,7987,4.0
165,17402,4.0
165,11671,1.0
165,21564,2.0
165,18548,1.0
165,16508,1.0
165,17649,1.0
165,14602,1.0
165,15529,3.0
165,11451,1.0
165,6963,1.0
165,11479,1.0
165,14985,1.0
165,11324,1.0
165,10598,1.0
165,8403,1.0
165,17308,1.0
165,19988,1.0
165,19255,1.0
165,7813,1.0
165,13808,1.0
165,15780,1.0
166,9315,1.0
166,18410,2.0
166,7347,1.0
166,8231,1.0
166,21416,2.0
166,9302,1.0
166,17611,1.0
166,10174,1.0
166,18194,1.0
166,9411,1.0
166,19986,1.0
166,10140,1.0
166,13992,1.0
166,15519,1.0
166,20388,2.0
166,9217,1.0
167,16747,1.0
167,9377,14.0
167,12511,2.0
167,15772,1.0
167,14532,1.0
167,7459,2.0
167,9895,1.0
167,12728,1.0
168,12712,2.0
168,12401,2.0
168,19110,1.0
168,7968,2.0
168,17531,2.0
168,16730,1.0
168,14513,1.0
169,10239,12.0
169,20059,1.0
169,11888,1.0
169,7385,1.0
169,9138,1.0
169,18637,4.0
169,7968,7.0
169,16316,1.0
169,11507,2.0
169,14284,1.0
169,18537,15.0
169,11505,1.0
169,10344,1.0
169,8517,2.0
169,20823,2.0
169,9797,1.0
169,21136,2.0
169,17814,1.0
169,9300,1.0
169,10624,2.0
169,19605,1.0
169,17022,1.0
169,7166,1.0
169,10199,1.0
169,19262,1.0
169,10381,1.0
169,10539,2.0
169,16346,1.0
169,15931,1.0
169,10677,2.0
169,10291,1.0
169,18582,1.0
169,10745,2.0
169,7054,1.0
169,11914,1.0
169,7238,1.0
169,10675,1.0
169,11466,1.0
169,7003,1.0
169,20625,1.0
169,10748,1.0
170,12627,1.0
170,20803,1.0
170,10346,1.0
171,16677,1.0
171,8975,1.0
171,8229,1.0
171,13395,1.0
171,18784,1.0
171,11459,1.0
171,11550,1.0
171,19366,1.0
172,10477,1.0
172,16042,1.0
172,12766,2.0
172,18606,1.0
172,12863,1.0
172,10066,7.0
172,16747,2.0
172,17744,1.0
172,14124,1.0
172,18105,1.0
172,18610,1.0
172,14024,1.0
172,16224,1.0
172,21538,1.0
172,20716,1.0
172,11231,1.0
172,17789,2.0
172,18744,2.0
172,12998,1.0
173,12988,1.0
173,12487,1.0
173,20864,4.0
173,10520,1.0
173,11123,1.0
173,16008,1.0
173,16178,2.0
173,14783,1.0
174,14124,1.0
174,21083,1.0
174,16802,1.0
174,18063,1.0
174,13446,1.0
175,20914,1.0
175,16258,1.0
175,18338,1.0
175,7738,3.0
175,7631,1.0
176,10887,39.0
176,9918,72.0
176,14289,84.0
176,13851,59.0
176,7104,1.0
176,19100,40.0
176,12207,8.0
176,15534,7.0
176,13246,1.0
176,11069,1.0
176,19239,6.0
176,14161,1.0
176,19925,2.0
176,13318,4.0
176,13169,2.0
176,11074,2.0
176,8262,1.0
176,13399,1.0
176,15907,1.0
176,18958,1.0
176,15642,1.0
176,7227,2.0
176,8458,1.0
176,17333,1.0
176,19779,1.0
176,17949,2.0
176,15866,1.0
176,18360,1.0
176,7416,1.0
176,20671,1.0
176,17360,1.0
176,6989,1.0
176,16637,1.0
176,13323,1.0
177,20968,1.0
177,9392,1.0
177,13246,30.0
177,15913,3.0
177,21307,3.0
177,13477,1.0
177,11459,1.0
177,21439,1.0
177,7227,1.0
177,11637,1.0
177,14190,1.0
177,15907,1.0
178,19368,1.0
178,8761,1.0
178,16686,1.0
178,21592,1.0
178,18041,2.0
178,8587,2.0
178,9903,1.0
178,7324,1.0
178,10057,2.0
178,12216,4.0
178,11569,1.0
178,17967,1.0
178,19556,1.0
178,14508,1.0
178,19389,1.0
178,14394,1.0
178,15006,1.0
178,13973,1.0
178,11083,1.0
178,13222,1.0
178,12759,1.0
178,9799,1.0
178,14994,1.0
178,15292,1.0
178,9471,1.0
178,21565,1.0
178,7967,1.0
178,21436,1.0
178,20483,1.0
178,19040,1.0
178,17758,1.0
178,10798,1.0
178,10963,1.0
179,13722,1.0
179,18041,6.0
179,15961,5.0
179,13891,1.0
179,13093,1.0
179,12216,3.0
179,15918,1.0
179,16552,1.0
180,20102,1.0
181,14936,1.0
181,15784,1.0
182,20720,1.0
182,12926,1.0
182,15945,1.0
182,12813,1.0
182,15816,1.0
182,12766,1.0
182,18606,1.0
182,20851,1.0
182,9191,1.0
182,19730,1.0
182,20544,1.0
182,9953,1.0
182,13401,1.0
182,18991,1.0
182,16139,1.0
182,18392,1.0
183,11785,1.0
183,9219,1.0
183,9688,1.0
183,8787,1.0
183,12091,1.0
183,7149,1.0
183,10419,1.0
183,16285,1.0
183,16315,2.0
183,11368,8.0
183,21235,1.0
183,14727,1.0
183,9645,1.0
183,15948,1.0
183,10034,1.0
183,13471,2.0
183,18855,1.0
183,7575,1.0
183,19224,1.0
183,17950,1.0
183,20858,1.0
183,11360,1.0
183,16507,1.0
183,20564,1.0
184,20179,1.0
184,13847,2.0
184,12766,1.0
184,18698,1.0
184,14627,5.0
184,14625,1.0
184,13793,2.0
184,9805,1.0
184,9527,2.0
184,8981,2.0
184,21558,1.0
184,18399,1.0
184,21011,1.0
184,8999,2.0
184,12649,1.0
184,14124,1.0
184,18499,1.0
184,18606,1.0
184,12352,1.0
184,18956,1.0
184,9949,1.0
185,18507,4.0
185,10220,9.0
185,20428,1.0
185,15056,2.0
185,15493,1.0
185,20101,4.0
185,21525,8.0
185,8564,1.0
185,18203,1.0
185,14493,1.0
185,9724,2.0
185,11619,1.0
185,7256,1.0
185,16203,4.0
185,10134,1.0
185,10489,2.0
185,16435,1.0
185,11636,1.0
185,21159,2.0
185,13467,3.0
185,11212,2.0
185,19902,1.0
185,7968,2.0
185,12641,1.0
185,11280,1.0
185,9309,1.0
185,12670,1.0
185,13124,1.0
185,9425,1.0
185,11836,1.0
185,9875,1.0
185,8782,1.0
186,17848,1.0
186,10571,1.0
186,12561,1.0
186,12522,1.0
186,20450,1.0
186,9752,1.0
186,10895,1.0
186,8222,1.0
187,16178,1.0
187,17445,16.0
187,9075,4.0
187,16024,3.0
187,19183,1.0
187,10847,2.0
187,18110,1.0
187,10510,1.0
187,12297,1.0
187,13894,1.0
187,20648,1.0
187,18748,1.0
187,8517,1.0
187,19804,1.0
188,19315,1.0
188,21268,1.0
188,15000,6.0
188,14946,2.0
188,8640,1.0
188,9081,1.0
188,19000,1.0
188,20069,1.0
188,16014,1.0
188,16891,1.0
188,12296,1.0
188,21173,1.0
188,20877,1.0
188,7673,1.0
188,17016,1.0
188,17009,1.0
188,14124,2.0
188,11369,1.0
188,8965,1.0
189,12206,3.0
189,12856,1.0
189,15358,2.0
189,21277,1.0
189,7322,1.0
190,10561,1.0
190,19273,1.0
191,20624,1.0
191,12689,1.0
191,9594,1.0
191,8385,3.0
191,10606,1.0
191,12565,1.0
191,19642,1.0
191,11328,1.0
192,14687,1.0
192,12325,1.0
193,7403,1.0
193,14733,1.0
193,12928,1.0
193,20707,2.0
193,16154,2.0
193,10170,1.0
193,18898,1.0
193,11886,1.0
193,8411,1.0
193,14055,1.0
193,8260,1.0
193,8818,1.0
193,14747,1.0
193,15816,1.0
193,11002,1.0
193,19730,1.0
194,11241,1.0
194,16145,1.0
194,18194,1.0
194,9411,4.0
194,21584,1.0
194,14422,1.0
194,11890,1.0
194,19086,1.0
194,17345,1.0
194,18104,1.0
194,12878,1.0
194,17561,1.0
194,19233,1.0
194,20206,1.0
194,11865,1.0
194,20103,1.0
195,12928,2.0
195,20510,1.0
195,8981,1.0
195,9786,1.0
195,13418,1.0
195,17855,1.0
195,6992,1.0
195,16991,1.0
195,8517,2.0
195,7340,1.0
195,20801,1.0
195,15315,1.0
195,16900,1.0
195,18290,1.0
195,14453,1.0
195,19558,1.0
196,19132,1.0
196,13407,1.0
196,18748,2.0
196,11507,1.0
196,18189,1.0
196,19483,4.0
196,20009,1.0
196,20312,2.0
196,8517,1.0
196,20678,1.0
197,14958,1.0
197,10810,2.0
197,14626,1.0
197,11706,1.0
197,16294,1.0
197,12928,1.0
197,16511,1.0
197,20823,1.0
198,17362,1.0
199,17366,1.0
199,10122,1.0
199,15771,1.0
199,19658,3.0
199,17826,1.0
199,20140,2.0
199,8540,1.0
199,11675,2.0
199,18605,1.0
199,19673,2.0
199,19243,1.0
200,7031,1.0
200,11267,1.0
200,10511,1.0
200,18748,1.0
200,21468,1.0
200,20312,1.0
201,12385,1.0
201,13342,19.0
201,19457,1.0
201,20530,2.0
201,14255,1.0
201,21083,1.0
201,7926,1.0
201,9773,1.0
201,19947,1.0
201,7857,1.0
201,15373,1.0
201,7485,1.0
201,9245,1.0
201,14124,1.0
202,17603,1.0
202,10344,1.0
202,18155,1.0
203,15315,2.0
203,18113,1.0
203,20009,1.0
203,12076,1.0
203,16178,1.0
203,11911,1.0
203,16203,2.0
203,19669,1.0
203,19216,2.0
203,19992,1.0
203,10008,1.0
203,16327,1.0
204,8038,1.0
204,11620,2.0
204,20358,2.0
204,16010,1.0
204,11640,1.0
204,11173,1.0
204,20730,1.0
204,13006,1.0
204,11314,2.0
205,14183,1.0
205,12405,1.0
205,21440,1.0
205,12979,1.0
205,17493,1.0
205,8331,1.0
206,14581,4.0
206,10528,2.0
206,17262,5.0
206,18759,1.0
206,21283,4.0
206,18770,18.0
207,13456,1.0
207,8475,1.0
207,10293,1.0
